,value,cash,date,position,strategy_name
2022-07-11,10000000.0,10000000.0,2022-07-11,{},true_empty_strategy
2022-07-12,10000000.0,10000000.0,2022-07-12,{},true_empty_strategy
2022-07-13,10000000.0,10000000.0,2022-07-13,{},true_empty_strategy
2022-07-14,10000000.0,10000000.0,2022-07-14,{},true_empty_strategy
2022-07-15,10000000.0,10000000.0,2022-07-15,{},true_empty_strategy
2022-07-18,10000000.0,10000000.0,2022-07-18,{},true_empty_strategy
2022-07-19,10000000.0,10000000.0,2022-07-19,{},true_empty_strategy
2022-07-20,10000000.0,10000000.0,2022-07-20,{},true_empty_strategy
2022-07-21,10000000.0,10000000.0,2022-07-21,{},true_empty_strategy
2022-07-22,10000000.0,10000000.0,2022-07-22,{},true_empty_strategy
2022-07-25,10000000.0,10000000.0,2022-07-25,{},true_empty_strategy
2022-07-26,10000000.0,10000000.0,2022-07-26,{},true_empty_strategy
2022-07-27,10000000.0,10000000.0,2022-07-27,{},true_empty_strategy
2022-07-28,10000000.0,10000000.0,2022-07-28,{},true_empty_strategy
2022-07-29,10000000.0,10000000.0,2022-07-29,{},true_empty_strategy
2022-08-01,10000000.0,10000000.0,2022-08-01,{},true_empty_strategy
2022-08-02,10000000.0,10000000.0,2022-08-02,{},true_empty_strategy
2022-08-03,10000000.0,10000000.0,2022-08-03,{},true_empty_strategy
2022-08-04,10000000.0,10000000.0,2022-08-04,{},true_empty_strategy
2022-08-05,10000000.0,10000000.0,2022-08-05,{},true_empty_strategy
2022-08-08,10000000.0,10000000.0,2022-08-08,{},true_empty_strategy
2022-08-09,10000000.0,10000000.0,2022-08-09,{},true_empty_strategy
2022-08-10,10000000.0,10000000.0,2022-08-10,{},true_empty_strategy
2022-08-11,10000000.0,10000000.0,2022-08-11,{},true_empty_strategy
2022-08-12,10000000.0,10000000.0,2022-08-12,{},true_empty_strategy
2022-08-15,10000000.0,10000000.0,2022-08-15,{},true_empty_strategy
2022-08-16,10000000.0,10000000.0,2022-08-16,{},true_empty_strategy
2022-08-17,10000000.0,10000000.0,2022-08-17,{},true_empty_strategy
