,value,cash,date,position,strategy_name
2022-01-19,11326305.77638672,1288123.9404492201,2022-01-19,"{""hIXIC"": 700}",bulin_strategy
2022-01-20,11195937.61232422,1288123.9404492201,2022-01-20,"{""hIXIC"": 700}",bulin_strategy
2022-01-21,10926367.88576172,1288123.9404492201,2022-01-21,"{""hIXIC"": 700}",bulin_strategy
2022-01-24,10986714.85841797,1288123.9404492201,2022-01-24,"{""hIXIC"": 700}",bulin_strategy
2022-01-25,10765626.96779297,1288123.9404492201,2022-01-25,"{""hIXIC"": 700}",bulin_strategy
2022-01-26,10767608.02248047,1288123.9404492201,2022-01-26,"{""hIXIC"": 700}",bulin_strategy
2022-01-27,10635070.13185547,1288123.9404492201,2022-01-27,"{""hIXIC"": 700}",bulin_strategy
2022-01-28,10927523.15919922,1288123.9404492201,2022-01-28,"{""hIXIC"": 700}",bulin_strategy
2022-01-31,11256039.85841797,1288123.9404492201,2022-01-31,"{""hIXIC"": 700}",bulin_strategy
2022-02-01,11330323.94044922,1288123.9404492201,2022-02-01,"{""hIXIC"": 700}",bulin_strategy
2022-02-02,11380408.80373047,1288123.9404492201,2022-02-02,"{""hIXIC"": 700}",bulin_strategy
2022-02-03,11003298.15919922,1288123.9404492201,2022-02-03,"{""hIXIC"": 700}",bulin_strategy
2022-02-04,11156730.77638672,1288123.9404492201,2022-02-04,"{""hIXIC"": 700}",bulin_strategy
2022-02-07,11099092.88576172,1288123.9404492201,2022-02-07,"{""hIXIC"": 700}",bulin_strategy
2022-02-08,11224239.07716797,1288123.9404492201,2022-02-08,"{""hIXIC"": 700}",bulin_strategy
2022-02-09,11431383.02248047,1288123.9404492201,2022-02-09,"{""hIXIC"": 700}",bulin_strategy
2022-02-10,11218071.69435547,1288123.9404492201,2022-02-10,"{""hIXIC"": 700}",bulin_strategy
2022-02-11,10941929.21388672,1288123.9404492201,2022-02-11,"{""hIXIC"": 700}",bulin_strategy
2022-02-14,10941767.88576172,1288123.9404492201,2022-02-14,"{""hIXIC"": 700}",bulin_strategy
2022-02-15,11185955.77638672,1288123.9404492201,2022-02-15,"{""hIXIC"": 700}",bulin_strategy
2022-02-16,11174986.83107422,1288123.9404492201,2022-02-16,"{""hIXIC"": 700}",bulin_strategy
2022-02-17,10889827.74904297,1288123.9404492201,2022-02-17,"{""hIXIC"": 700}",bulin_strategy
2022-02-18,10771773.15919922,1288123.9404492201,2022-02-18,"{""hIXIC"": 700}",bulin_strategy
2022-02-22,10655187.61232422,1288123.9404492201,2022-02-22,"{""hIXIC"": 700}",bulin_strategy
2022-02-23,10414367.10451172,1288123.9404492201,2022-02-23,"{""hIXIC"": 700}",bulin_strategy
2022-02-24,10719636.83107422,1288123.9404492201,2022-02-24,"{""hIXIC"": 700}",bulin_strategy
2022-02-25,10874358.02248047,1288123.9404492201,2022-02-25,"{""hIXIC"": 700}",bulin_strategy
2022-02-28,10914104.21388672,1288123.9404492201,2022-02-28,"{""hIXIC"": 700}",bulin_strategy
2022-03-01,10760845.91310547,1288123.9404492201,2022-03-01,"{""hIXIC"": 700}",bulin_strategy
2022-03-02,10914537.61232422,1288123.9404492201,2022-03-02,"{""hIXIC"": 700}",bulin_strategy
2022-03-03,10764682.24123047,1288123.9404492201,2022-03-03,"{""hIXIC"": 700}",bulin_strategy
2022-03-04,10607532.24123047,1288123.9404492201,2022-03-04,"{""hIXIC"": 700}",bulin_strategy
2022-03-07,10269795.91310547,1288123.9404492201,2022-03-07,"{""hIXIC"": 700}",bulin_strategy
2022-03-08,10245008.80373047,1288123.9404492201,2022-03-08,"{""hIXIC"": 700}",bulin_strategy
2022-03-09,10567008.80373047,1288123.9404492201,2022-03-09,"{""hIXIC"": 700}",bulin_strategy
2022-03-10,10479095.91310547,1288123.9404492201,2022-03-10,"{""hIXIC"": 700}",bulin_strategy
2022-03-11,10278790.63966797,1288123.9404492201,2022-03-11,"{""hIXIC"": 700}",bulin_strategy
2022-03-14,10094977.74904297,1288123.9404492201,2022-03-14,"{""hIXIC"": 700}",bulin_strategy
2022-03-15,10352158.02248047,1288123.9404492201,2022-03-15,"{""hIXIC"": 700}",bulin_strategy
