date,code,open,high,low,close,volume,amount
20150812,h000016,2562.681,2598.508,2557.26,2561.126,7535252992.0,103960469504.0
20150813,h000016,2562.874,2585.923,2522.352,2580.778,7008074240.0,92171460608.0
20150814,h000016,2588.432,2592.169,2565.592,2577.038,7294157312.0,98274811904.0
20150817,h000016,2560.371,2561.963,2524.128,2550.467,7113381888.0,91571515392.0
20150818,h000016,2554.076,2572.213,2405.828,2407.967,10124871168.0,125516447744.0
20150819,h000016,2379.209,2431.611,2326.236,2430.281,9048531968.0,100388483072.0
20150820,h000016,2406.57,2421.026,2356.334,2356.917,6834685440.0,74859843584.0
20150821,h000016,2336.45,2362.844,2261.307,2271.359,7846755328.0,85908967424.0
20150824,h000016,2195.457,2203.634,2046.845,2058.251,11542038272.0,111341101056.0
20150825,h000016,1947.145,2044.558,1890.379,1914.052,11856957696.0,109950390272.0
20150826,h000016,1930.201,2028.402,1874.216,1942.45,12411179520.0,113224245248.0
20150827,h000016,1989.586,2095.456,1957.736,2094.722,11658546944.0,112381616128.0
20150828,h000016,2120.358,2167.898,2097.776,2159.958,11529986048.0,117095075840.0
20150831,h000016,2135.603,2214.105,2071.406,2210.447,11719305216.0,122180276224.0
20150901,h000016,2155.956,2239.458,2103.479,2230.321,15831034368.0,147365363712.0
20150902,h000016,2143.243,2248.766,2137.193,2243.631,16606144768.0,148869500928.0
20150907,h000016,2215.176,2247.441,2127.479,2133.978,8567205632.0,82337820672.0
20150908,h000016,2115.896,2185.404,2084.03,2180.131,6198041344.0,61093083136.0
20150909,h000016,2186.371,2225.269,2175.77,2211.199,7696297216.0,81846247424.0
20150910,h000016,2183.606,2218.137,2175.366,2208.481,5303532032.0,57056318976.0
20150911,h000016,2199.585,2218.823,2180.235,2195.39,3622196896.0,39906031616.0
20150914,h000016,2205.705,2228.957,2126.288,2228.154,8478535936.0,92470906880.0
20150915,h000016,2179.239,2188.357,2142.02,2175.173,5548432896.0,54339604480.0
20150916,h000016,2161.01,2277.583,2142.2,2241.948,5602654720.0,57555613952.0
20150917,h000016,2223.403,2260.85,2194.028,2194.823,5584288768.0,60336914944.0
20150918,h000016,2204.578,2226.75,2192.266,2198.99,3607430096.0,37835417856.0
20150921,h000016,2185.077,2220.024,2176.658,2214.448,3690151296.0,40143067904.0
20150922,h000016,2217.779,2259.071,2210.494,2237.313,4256376704.0,48474974208.0
20150923,h000016,2208.252,2219.24,2174.92,2178.546,3423454800.0,37515856128.0
20150924,h000016,2190.31,2198.492,2170.678,2188.088,2507485200.0,28435039488.0
20150925,h000016,2180.287,2191.36,2150.018,2183.404,3599201008.0,36738193920.0
20150928,h000016,2169.152,2175.97,2145.75,2169.941,2026861808.0,20171336448.0
20150929,h000016,2139.797,2145.987,2114.301,2127.203,2548256000.0,25518108416.0
20150930,h000016,2138.148,2161.711,2133.879,2146.118,2502692496.0,27561758208.0
20151008,h000016,2231.024,2231.241,2189.988,2191.343,3925563008.0,45316636160.0
20151009,h000016,2202.134,2226.423,2195.158,2219.294,3313522208.0,34896509952.0
20151012,h000016,2223.325,2308.189,2220.632,2283.429,6235454464.0,67779920896.0
20151013,h000016,2268.759,2282.041,2259.267,2270.948,3690453696.0,39806826752.0
20151014,h000016,2263.592,2284.62,2252.381,2253.908,4196146304.0,43702043392.0
20151015,h000016,2254.403,2297.956,2252.33,2297.901,4694219008.0,51270530560.0
20151016,h000016,2310.354,2328.303,2301.487,2323.775,6016847616.0,68286761216.0
20151019,h000016,2329.396,2346.346,2303.165,2318.472,5322537984.0,62261180672.0
20151020,h000016,2312.531,2337.798,2297.755,2337.08,4669890560.0,53385978624.0
20151021,h000016,2338.714,2369.371,2268.823,2340.36,9767171840.0,101098778624.0
20151022,h000016,2306.067,2337.401,2297.05,2331.791,5465178112.0,58117036288.0
20151023,h000016,2334.542,2350.119,2319.775,2343.965,4885481216.0,55499002624.0
20151026,h000016,2366.837,2381.713,2340.496,2350.02,5279820800.0,65318857728.0
20151027,h000016,2343.872,2353.648,2302.093,2349.904,4664322048.0,55912464640.0
